,control_net_electricity_consumption,baseline_net_electricity_consumption,control_cost,baseline_cost,control_emission,baseline_emission
0,3.4413833997408574,3.4413834,0.7571043214189217,0.75710434,0.5875281411022346,0.5875281691551208
1,3.485560811124742,3.4446442,0.7668233546428382,0.7578218,0.5483451177133247,0.5419082641601562
2,3.9391331737861037,3.8982167,0.8666093084029853,0.85760766,0.6086061334935948,0.6022844910621643
3,2.4430382982827723,2.4702892,0.5374684302369133,0.5434636,0.3694103807210922,0.37287744879722595
4,4.1225496446713805,4.081633,0.9069609451107681,0.8979593,0.6258849474834278,0.6196730732917786
5,2.007888621650636,1.9669724,0.44173550186678767,0.4327339,0.31742355111055076,0.3109551668167114
6,2.5622160583734512,2.5894668,0.5636875098571181,0.5696827,0.42096370086073875,0.4246833026409149
7,1.935866266489029,1.8949499,0.4258905705064535,0.41688898,0.332680594176054,0.32759904861450195
8,2.5354655385017395,1.8386946,0.557802427560091,0.40451282,0.5730790384113789,0.4919794201850891
9,4.2617872059345245,2.5987332,0.9375931732356548,0.5717213,1.0009489804506302,0.7878326177597046
10,4.081603169441223,1.194284,0.8979526869952679,0.26274246,1.0874281860888004,0.7378310561180115
11,5.299475342035294,1.3559995,1.1658845618367195,0.29831988,1.4390792399644852,0.748092770576477
12,5.9831175953149796,1.1170162,1.3162858039140701,0.24574354,1.5052809417247772,0.6532577872276306
13,6.3396143317222595,0.93686104,1.3947151191532612,0.2061094,1.5834974683821201,0.7831043004989624
14,5.629072844982147,0.6752832,1.2383960373699665,0.14856231,1.3635824248194695,0.2522597908973694
15,2.921661615371704,0.44785023,0.6427655201405287,0.098527014,1.1257503479719162,0.9311319589614868
16,8.639571011066437,7.64985,4.665368493646383,4.130919,2.328995555639267,2.0909454822540283
17,6.036840885877609,5.934189,3.2598942518234253,3.204462,1.7503947019577026,1.7448960542678833
18,4.644045352935791,8.764299,2.507784605026245,4.7327223,1.6613763123750687,2.302544355392456
19,6.9711917489767075,11.366077,3.7644435465335846,6.137682,1.7429136037826538,2.7450153827667236
20,7.959993302822113,11.255667,4.298396468162537,6.0780597,1.9555584639310837,2.741757392883301
21,5.292400062084198,7.907928,1.164328008890152,1.7397442,1.425857201218605,1.9037482738494873
22,4.946341902017593,6.82725,1.0881952121853828,1.5019951,1.2413530945777893,1.5652861595153809
23,2.6006916165351868,4.1057167,0.5721521433442831,0.9032576,0.6431898297742009,0.8839391469955444
24,3.1544248163700104,4.3616877,0.6939734481275082,0.95957124,0.662073154002428,0.8356071710586548
25,3.1454004496335983,4.0671,0.6919880844652653,0.8947619,0.5838497504591942,0.702443540096283
26,1.711804248392582,2.53615,0.376596936956048,0.557953,0.3187110759317875,0.4230737090110779
27,3.2046253085136414,3.7552333,0.7050175685435534,0.8261514,0.5466978885233402,0.6140878200531006
28,2.556239314377308,2.9928222,0.5623726565390825,0.6584209,0.4330906458199024,0.48642709851264954
29,2.0536748692393303,2.3923335,0.4518084656447172,0.5263134,0.3578881397843361,0.40037792921066284
30,2.2280505150556564,2.4927168,0.4901711046695709,0.54839766,0.40003881603479385,0.4339163303375244
31,2.160559371113777,2.367283,0.47532305866479874,0.5208023,0.4412452094256878,0.46973347663879395
32,1.8434042036533356,1.1466334,0.40554891526699066,0.2522593,0.4439893551170826,0.3458322584629059
33,1.2068558037281036,-0.340383,0.2655082792043686,-0.07488428,0.5070792250335217,0.32703763246536255
34,2.7236733734607697,-0.035033584,0.5992081500589848,-0.0077073574,0.779192253947258,0.39734163880348206
35,6.758049368858337,2.8738499,1.4867708124220371,0.632247,1.6785567477345467,1.0053316354751587
36,6.467197239398956,1.7042328,1.4227833859622478,0.37493122,1.8630767092108727,1.0094075202941895
37,2.090836375951767,-3.2423668,0.45998402684926987,-0.7133206,0.8102863878011703,0.38883957266807556
38,8.287468612194061,3.45915,1.8232430629432201,0.76101303,2.016348071396351,0.8416141271591187
39,3.215970814228058,0.80419976,0.7075135968625546,0.17692393,0.8989248014986515,0.48605015873908997
40,8.70791220664978,7.7960505,4.702272839844227,4.2098675,2.1844910345971584,1.95573890209198
41,4.124717563390732,4.028991,2.227347567677498,2.1756554,1.0198822170495987,0.9962128400802612
42,0.32199525833129883,4.417184,0.17387743666768074,2.3852792,0.45107183791697025,1.0447250604629517
43,5.53246134519577,10.042627,2.9875291883945465,5.4230194,1.5149311944842339,2.2708098888397217
44,4.516698658466339,7.8032503,2.439017277210951,4.213755,1.1955439746379852,1.7304494380950928
45,3.4045322239398956,5.867533,0.7489970922470093,1.2908573,0.9376078508794308,1.2794013023376465
46,4.961290508508682,6.890583,1.0914839059114456,1.5159283,1.1251079961657524,1.4217662811279297
47,9.458436489105225,11.096395,2.0808559209108353,2.441207,1.8965213298797607,2.137519121170044
48,7.673171311616898,8.865133,1.6880976185202599,1.9503293,1.4310155902057886,1.590808629989624
49,4.383952960371971,5.308461,0.9644696591421962,1.1678615,0.7619492639787495,0.8756794333457947
50,0.9907985776662827,1.7114,0.2179756909608841,0.37650803,0.18470211327075958,0.2692056894302368
51,3.010798826813698,3.586053,0.6623757556080818,0.7889316,0.5013632867485285,0.5702841281890869
52,1.9093498140573502,2.3429835,0.4200569726526737,0.5154564,0.31657031178474426,0.3676125407218933
53,2.0169707685709,2.3549833,0.4437335580587387,0.5180964,0.3308070879429579,0.3706355690956116
54,3.6549588441848755,3.9181223,0.8040909431874752,0.8619869,0.6514797620475292,0.6845225691795349
55,2.0114187598228455,2.2165167,0.442512147128582,0.48763368,0.4803810343146324,0.5073968768119812
56,0.09735789895057678,-0.62324464,0.0214187391102314,-0.13711381,0.2451055496931076,0.2304782122373581
57,-1.443979412317276,-3.1070333,-0.31767548248171806,-0.6835474,0.09747283905744553,0.055819880217313766
58,-1.4360677897930145,-4.108389,-0.315934918820858,-0.9038456,0.1211707852780819,0.05494913458824158
59,-2.1110938787460327,-6.952633,-0.46444063633680344,-1.5295793,0.3181120753288269,0.05929524078965187
60,0.16100120544433594,-4.7375,0.035420261323451996,-1.04225,0.43051139265298843,0.06047577038407326
61,0.0717010498046875,-6.8384004,0.015774235129356384,-1.504448,0.6161627694964409,0.1570604294538498
62,-0.8227047324180603,-5.7038665,-0.18099505454301834,-1.2548506,0.4030700773000717,0.13344807922840118
63,-1.6758820414543152,-3.9430337,-0.3686940297484398,-0.8674674,0.20449015498161316,0.09239404648542404
64,1.8764588832855225,1.0130615,1.013287827372551,0.5470531,0.9397872909903526,0.9340643286705017
65,5.3008862137794495,5.2094707,2.8624787498265505,2.8131144,1.312043665908277,1.2973829507827759
66,5.482937932014465,10.8546505,2.9607865810394287,5.8615117,1.6505295932292938,2.743152618408203
67,2.495530068874359,7.8459334,1.3475862070918083,4.2368045,1.1709376275539398,1.9735803604125977
68,5.075034916400909,8.341139,2.7405190095305443,4.5042152,1.4430096112191677,2.0486040115356445
69,7.84156197309494,10.36785,1.7251436412334442,2.280927,2.0156554877758026,2.4658358097076416
70,5.144794195890427,7.149289,1.1318547576665878,1.5728437,1.2107423096895218,1.5357404947280884
71,2.82442170381546,4.351217,0.6213727593421936,0.95726764,0.6505284756422043,0.8558195233345032
72,3.512003391981125,4.7002697,0.7726407614536583,1.0340593,0.6724090054631233,0.82529217004776
73,3.236589729785919,4.16515,0.7120497301220894,0.916333,0.5905786231160164,0.7091260552406311
74,2.3877060562372208,3.1119058,0.5252953320741653,0.68461925,0.4064497984945774,0.4919426143169403
75,2.2324466854333878,2.8142169,0.4911382682621479,0.6191277,0.3727990798652172,0.44164738059043884
76,2.0111378729343414,2.4472501,0.44245034269988537,0.53839505,0.3413052726536989,0.39363163709640503
77,1.269417628645897,1.6092167,0.2792718708515167,0.3540277,0.21288497745990753,0.2698702812194824
78,2.3597042858600616,2.6229167,0.5191349312663078,0.5770416,0.3988122809678316,0.4432976245880127
79,1.889716237783432,2.09275,0.4157375693321228,0.46040505,0.39498635195195675,0.4224820137023926
80,0.6297795176506042,-0.30940554,0.13855149713344872,-0.06806922,0.16022705077193677,0.07619324326515198
81,-0.32846927642822266,-2.1681166,-0.07226324453949928,-0.47698563,0.15941392164677382,0.06469599157571793
82,-1.5040518641471863,-4.9071217,-0.3308914005756378,-1.0795668,0.2481246143579483,0.0790562704205513
83,-2.5671527981758118,-6.5135,-0.5647736005485058,-1.4329699,0.18000558018684387,0.178639218211174
84,-0.8310617208480835,-7.0550337,-0.18283358216285706,-1.5521073,0.5990321338176727,0.14529021084308624
85,-0.4042571783065796,-7.2553496,-0.08893658965826035,-1.5961769,0.5630290806293488,0.06995592266321182
86,0.24821174144744873,-4.705578,0.0546066090464592,-1.0352271,0.4075981583446264,0.1692282110452652
87,0.22316336631774902,-3.286833,0.049095946829766035,-0.7231032,0.39923885464668274,0.0963640958070755
88,3.8472964763641357,3.0899448,2.077540196478367,1.6685702,1.1720512919127941,1.1640654802322388
89,2.629417359828949,2.530733,1.4198855012655258,1.3665959,0.9628460556268692,0.9565008878707886
90,1.4126442968845367,6.7464333,0.7628280147910118,3.643074,0.763744056224823,1.575295090675354
91,8.238845765590668,13.000416,4.448977023363113,7.0202255,1.8355993330478668,2.8964684009552
92,9.636869668960571,12.825472,5.203909695148468,6.9257555,2.110246956348419,2.8084754943847656
93,11.534067153930664,14.51375,2.537494733929634,3.193025,2.4421108663082123,3.072999954223633
94,9.262082934379578,11.655468,2.0376581847667694,2.5642028,1.7852147966623306,2.2465262413024902
95,6.187861442565918,8.034888,1.3613294959068298,1.7676756,1.036157377064228,1.3454420566558838
96,5.0978542268276215,6.3899918,1.121527910232544,1.4057982,0.793773278594017,0.9949685335159302
97,3.0624541342258453,4.1012,0.6737399082630873,0.90226394,0.4597946750000119,0.6157512664794922
98,4.057551026344299,4.868417,0.8926612213253975,1.0710516,0.5872791856527328,0.7046416997909546
99,2.5307590812444687,3.2260556,0.5567669942975044,0.7097322,0.3858255948871374,0.4918266534805298
100,3.1575247645378113,3.5055335,0.6946554481983185,0.77121735,0.4808327704668045,0.53382807970047
101,2.6905050575733185,2.6352944,0.591911107301712,0.57976484,0.43748023733496666,0.4285028874874115
102,2.858904331922531,3.1526167,0.628958947956562,0.6935756,0.4688326232135296,0.5169986486434937
103,1.8194005191326141,2.0154,0.4002681141719222,0.443388,0.318440493196249,0.35274529457092285
104,0.15603578090667725,-0.56456673,0.03432788304053247,-0.12420469,0.1638948731124401,0.15056303143501282
105,-1.3909983038902283,-3.0406163,-0.30601963587105274,-0.6689356,0.11851146817207336,0.11733314394950867
106,-2.278372287750244,-5.165692,-0.5012418797705323,-1.1364522,0.07337448000907898,0.07214009016752243
107,-1.1131574511528015,-5.056633,-0.24489466845989227,-1.1124593,0.38216058909893036,0.1157958060503006
108,-3.4434152245521545,-8.341916,-0.7575513496994972,-1.8352216,0.06732172518968582,0.06602165848016739
109,-2.37805113196373,-7.8234825,-0.5231712535023689,-1.7211663,0.06451018154621124,0.06324998289346695
110,-0.1393004059791565,-4.510717,-0.03064608946442604,-0.99235773,0.47041137889027596,0.3086574971675873
111,-2.2146169245243073,-3.1516278,-0.48721571639180183,-0.69335806,0.14445076137781143,0.14127078652381897
112,2.8351003229618073,2.798983,1.5309542119503021,1.511451,0.7619048580527306,0.7581156492233276
113,7.7311307191848755,7.7007246,4.174810811877251,4.1583915,1.5276425927877426,1.5216344594955444
114,5.235255002975464,9.562767,2.827037811279297,5.1638947,1.4447389096021652,2.043365716934204
115,7.9564439207315445,12.228467,4.2964799255132675,6.603372,1.6928815506398678,2.6018338203430176
116,9.537900924682617,12.77875,5.150466680526733,6.9005256,2.0122504234313965,2.695985794067383
117,6.816136121749878,9.296561,1.499549962580204,2.0452433,1.2922307066619396,1.7624796628952026
118,6.932221591472626,8.88415,1.5250887125730515,1.954513,1.0961257293820381,1.4047654867172241
119,5.669496774673462,7.192,1.2472892627120018,1.58224,0.8592375554144382,1.0899797677993774
120,4.9157165586948395,6.1032085,1.081457655876875,1.342706,0.6724782437086105,0.8313923478126526
121,1.7947827875614166,2.7343557,0.3948522098362446,0.6015582,0.21579191973432899,0.32875946164131165
122,3.409700646996498,4.1425,0.7501341495662928,0.91135,0.39847929403185844,0.48411890864372253
123,2.2193360030651093,2.7810054,0.4882539249956608,0.61182123,0.26906949654221535,0.33716559410095215
124,2.3427994698286057,2.7840002,0.5154158715158701,0.61248,0.27365420013666153,0.3251892924308777
125,3.7072609663009644,4.043333,0.8155974075198174,0.8895334,0.4366264697164297,0.4762077331542969
126,1.9954926371574402,2.2581668,0.4390083774924278,0.49679667,0.2447821255773306,0.277003675699234
127,3.9606065154075623,4.1729994,0.8713334016501904,0.9180599,0.5070313196629286,0.5260869264602661
128,3.34529972076416,2.6042166,0.7359659560024738,0.57292765,0.5263155773282051,0.5080539584159851
129,2.733340859413147,1.0242388,0.6013349574059248,0.22533256,0.5295237815007567,0.4752989411354065
130,0.839002788066864,-2.0112,0.18458060920238495,-0.442464,0.46719707548618317,0.3831372559070587
131,1.038131594657898,-4.083905,0.2283889502286911,-0.8984592,0.74315245449543,0.37265583872795105
132,-1.8405455350875854,-8.125683,-0.4049199968576431,-1.7876503,0.3561069369316101,0.11303088068962097
133,0.13770580291748047,-6.869606,0.030295267701148987,-1.5113132,0.5726877152919769,0.0625278651714325
134,-1.2527920007705688,-7.1361666,-0.27561425417661667,-1.5699568,0.2778143845498562,0.032042164355516434
135,0.20362137258052826,-1.6840115,0.04479670524597168,-0.3704825,0.30458030849695206,0.16392850875854492
136,-0.3738672733306885,-1.094284,-0.14954689145088196,-0.43771365,0.3163977153599262,0.31159287691116333
137,0.5289386510848999,0.48802218,0.2115754410624504,0.1952089,0.4160735718905926,0.4116392433643341
138,-0.8290354013442993,4.8624663,-0.3316141217947006,1.9449867,0.4610856771469116,0.998395562171936
139,0.496377170085907,5.027389,0.19855090230703354,2.0109556,0.33740416169166565,0.9526497721672058
140,5.914409756660461,9.927683,2.365764021873474,3.9710736,1.1949563920497894,1.8706756830215454
141,6.690531939268112,9.778061,1.4719169922173023,2.1511736,1.296131208539009,1.8297158479690552
142,6.241738647222519,8.9522,1.3731824904680252,1.9694841,1.097263753414154,1.532786250114441
143,3.637699991464615,5.576328,0.8002939913421869,1.2267921,0.5844244435429573,0.8592821955680847
144,2.999591737985611,4.1911335,0.6599101724568754,0.92204934,0.4399191942065954,0.6128451824188232
145,3.263114348053932,4.165933,0.7178851366043091,0.9165053,0.46504051703959703,0.5937051773071289
146,1.5589058995246887,2.3075666,0.3429592978209257,0.5076647,0.21968554519116879,0.3251889646053314
147,4.310915410518646,4.8739223,0.9484013840556145,1.0722629,0.5951338429003954,0.672858476638794
148,6.619850754737854,7.0309496,1.4563671760261059,1.546809,0.9318395275622606,0.9897076487541199
149,2.0545006692409515,2.3818998,0.45199014991521835,0.524018,0.3091944791376591,0.35846683382987976
150,2.1608266681432724,2.4153333,0.47538187354803085,0.5313734,0.3457537703216076,0.38647738099098206
151,1.6634561866521835,1.8648165,0.36596036329865456,0.41025963,0.32911787554621696,0.3553236126899719
152,0.5530233383178711,-0.25204992,0.12166513688862324,-0.055450976,0.2168972969520837,0.14751650393009186
153,-1.0251318216323853,-2.67475,-0.2255289889872074,-0.58844507,0.15417933464050293,0.12465494871139526
154,-1.072614163160324,-3.9228172,-0.23597514629364014,-0.8630197,0.319526769220829,0.11331280320882797
155,-2.0979815423488617,-6.1045337,-0.46155592426657677,-1.3429973,0.19090823456645012,0.041130393743515015
156,4.58318293094635,-1.7814995,1.0083002261817455,-0.3919299,1.2380914352834225,0.4403839111328125
157,3.6895551681518555,-2.9671216,0.8117021322250366,-0.6527668,1.1371523290872574,0.3426096439361572
158,2.0619654655456543,-2.82085,0.4536324143409729,-0.620587,0.7996163964271545,0.4797861576080322
159,3.1988465785980225,1.351606,0.7037462182343006,0.29735336,1.007892906665802,0.9903666377067566
160,5.628414273262024,4.913966,2.2513657957315445,1.9655867,1.4129809737205505,1.408706545829773
161,3.7790239453315735,3.7577999,1.5116095468401909,1.5031202,0.8545074388384819,0.8517091274261475
162,3.939050316810608,9.531584,1.575620174407959,3.8126335,0.8291486948728561,1.9091148376464844
163,6.411871165037155,11.554662,2.564748577773571,4.6218643,1.2886530384421349,2.322247266769409
