,control_net_electricity_consumption,baseline_net_electricity_consumption,control_cost,baseline_cost,control_emission,baseline_emission
0,3.4413833997408574,3.4413834,0.7571043214189217,0.75710434,0.5875281411022346,0.5875281691551208
1,3.4446444907188436,3.4446442,0.7578217903423319,0.7578218,0.5419082276093317,0.5419082641601562
2,3.898216763973238,3.8982167,0.8576076621460924,0.85760766,0.6022844393308322,0.6022844910621643
3,2.470288971900942,2.4702892,0.543463564877511,0.5434636,0.37287745259238925,0.37287744879722595
4,4.081633398771288,4.081633,0.8979593286561975,0.8979593,0.6196730361955325,0.6196730732917786
5,1.9669723012447378,1.9669724,0.43273390031337833,0.4327339,0.31095514896862575,0.3109551668167114
6,2.5894667580723763,2.5894668,0.5696826879866421,0.5696827,0.4246832877397537,0.4246833026409149
7,1.8949500024318695,1.8949499,0.4168890006840229,0.41688898,0.32759901881217957,0.32759904861450195
8,1.8416689336299896,1.8386946,0.4051671661436558,0.40451282,0.49254751205444336,0.4919794201850891
9,3.6200262308120728,2.5987334,0.7964057568460703,0.5717213,0.922218531370163,0.7878326177597046
10,4.19895875453949,1.1942832,0.923770934343338,0.26274234,1.1469509471207857,0.7378309965133667
11,5.307008266448975,1.3560002,1.167541816830635,0.29832,1.4896329492330551,0.7480929493904114
12,5.862283110618591,1.1170167,1.289702221751213,0.24574366,1.5458180606365204,0.6532578468322754
13,5.8415487408638,0.9368608,1.285140722990036,0.20610934,1.5522090047597885,0.7831043004989624
14,5.4056830406188965,0.6752829,1.189250260591507,0.14856222,1.3094685971736908,0.2522597908973694
15,4.736488342285156,0.44785,1.042027447372675,0.098527014,1.3761671148240566,0.9311318397521973
16,10.987040519714355,7.64985,5.933001942932606,4.130919,2.7384527921676636,2.0909454822540283
17,0.2141324281692505,5.934189,0.11563149094581604,3.204462,0.9884663969278336,1.7448960542678833
18,3.576807379722595,8.764299,1.9314760714769363,4.7327223,1.402357041835785,2.302544593811035
19,7.469062438234687,11.366077,4.033293797634542,6.137682,1.8089076280593872,2.7450153827667236
20,8.314054250717163,11.255667,4.4895894676446915,6.0780597,2.0252129435539246,2.741757392883301
21,5.608183056116104,7.907928,1.233800269663334,1.7397442,1.465132474899292,1.9037482738494873
22,5.440318763256073,6.82725,1.1968701630830765,1.5019951,1.3241859525442123,1.5652861595153809
